GEOID,X,Y
17031580501,-87.69949615,41.81998599
17031491400,-87.61682145,41.68912326
17031420700,-87.61069325,41.77669145
17031071800,-87.64596599,41.91458552
17031490902,-87.61532621,41.70328008
17031681400,-87.64919264,41.76153084
17031251600,-87.75180372,41.89140651
17031301701,-87.71962539,41.84248053
17031560300,-87.74794935,41.80390715
17031680500,-87.65235244,41.79056399
17031730300,-87.66456514,41.72746284
17031251200,-87.76060396,41.898549100000004
17031611300,-87.66730386,41.80493627
17031230900,-87.71035536,41.90671774
17031671100,-87.66171177,41.77678156
17031838200,-87.67507936,41.8704157
17031836700,-87.70217474,41.89170404
17031231500,-87.71865591,41.89173183
17031611900,-87.65982264,41.79774308
17031080400,-87.64090209999999,41.90741162
17031837100,-87.69872097,41.88567366
17031020601,-87.70180241,42.00087463
17031120400,-87.75216254,41.97723588
17031180100,-87.79867309999999,41.93447887
17031420100,-87.57740163,41.78341643
17031730700,-87.65007922,41.70308169
17031670400,-87.67176978,41.79029968
17031830900,-87.68537285,41.92862971
17031711200,-87.66982528,41.74055613
17031150800,-87.75211816,41.94970861
17031061500,-87.66154470000001,41.94528177
17031301802,-87.72775915,41.84518463
17031063303,-87.63466131,41.93473116
17031240700,-87.69459937,41.912117200000004
17031160900,-87.72260823,41.95008208
17031063400,-87.64673023,41.93465954
17031051200,-87.67595179999999,41.94142113
17031838100,-87.67168055,41.87866521
17031690900,-87.6103448,41.76214237
17031310900,-87.67467409999999,41.85577165
17031661100,-87.70268813,41.76078736
17031700301,-87.73171167,41.74562241
17031081201,-87.62621204,41.89915381
17031842800,-87.69830432,41.80753375
17031691400,-87.61016852,41.75484549
17031770902,-87.83618394,41.97006567
17031010100,-87.6698442,42.02126162
17031251500,-87.76034553,41.8911117
17031390400,-87.60405819,41.80592436
17031610400,-87.66744913,41.81039846
17031063000,-87.65156174,41.93631031
17031221200,-87.70464995,41.92108312
17031700401,-87.71203548,41.74553710000001
17031839600,-87.61924947,41.82744117
17031151001,-87.7543527,41.94238266
17031260400,-87.73804113,41.88421458
17031431301,-87.56018635,41.75353019
17031730201,-87.65791136,41.72683018
17031842200,-87.64988573,41.90493388
17031030900,-87.67144544,41.97979515
17031130200,-87.73606640000001,41.98085092
17031063302,-87.63985398,41.93476468
17031080202,-87.63090053,41.90585974
17031140500,-87.73183196,41.96536193
17031530501,-87.63216596,41.67427791
17031160502,-87.71308765,41.9555841
17031580200,-87.69934773,41.82677185
17031221300,-87.69975406,41.92112568
17031381900,-87.61388848,41.80395568
17031661000,-87.68504459,41.76181853
17031251700,-87.74447928,41.8913844
17031672000,-87.67112845,41.76119856
17031440102,-87.60116366,41.74093569
17031010701,-87.67862036,42.00914816
17031241100,-87.68958201,41.90666731
17031063200,-87.6346427,41.93916546
17031240800,-87.69948216,41.91210574
17031210501,-87.72233013,41.93740129
17031420800,-87.60325692,41.77690978
17031640700,-87.75193466,41.7764109
17031700402,-87.71182339,41.73823012
17031841900,-87.64296873,41.86789231
17031190800,-87.75136237,41.92781863
17031283200,-87.65919905,41.86957259
17031062600,-87.67098428,41.9359752
17031241400,-87.67531026,41.90602339
17031580100,-87.69074504,41.82805425
17031140800,-87.70277513,41.96449419
17031020802,-87.6946306,41.99405924
17031242200,-87.67471877,41.89958937
17031730400,-87.65264259,41.7178212
17031220701,-87.72156506,41.92615539
17031580300,-87.70893395,41.82518759
17031282700,-87.68868122,41.87136691
17031301801,-87.73504918,41.84166179
17031381200,-87.61399918,41.80851145
17031839800,-87.64316235,41.83506742
17031740100,-87.69860836,41.69728638
17031520300,-87.53955709,41.70112336
17031280100,-87.64280424,41.88529625
17031490901,-87.61626765,41.69605818
17031680600,-87.65216525,41.78328114
17031430200,-87.5813483,41.76973138
17031120200,-87.7576156,41.99452941
17031640500,-87.79098786,41.77568236
17031242300,-87.67960034,41.89950655
17031660302,-87.69839263,41.78359569
17031020702,-87.70538839,41.99528918
17031841100,-87.63509778,41.85100585
17031251300,-87.77038493,41.8984251
17031411100,-87.58970211,41.7904495
17031836600,-87.70880592,41.89869732
17031060900,-87.64047123,41.95069037
17031839000,-87.63140453,41.87104419
17031242700,-87.69937425,41.89742539
17031842600,-87.65169496,41.81621859
17031431302,-87.56278598,41.75838549
17031340400,-87.63203524,41.84188506
17031835200,-87.74528661,41.79664365
17031839100,-87.63274642,41.88102686
17031611000,-87.64993808,41.80477139
17031540101,-87.59979345,41.65021997
17031770602,-87.90448852,42.01239069
17031430700,-87.55923220000001,41.76514324
17031381500,-87.62286192,41.8101927
17031460400,-87.56369223,41.74449056
17031810400,-87.82943815,41.98757455
