GEOID,X,Y,walk_time
170310817002049,-87.63333027,41.88958539,11625.809422558537
170310818001008,-87.64247172,41.89358733,12794.992052087491
170310818001010,-87.63961533,41.89371867,12552.582664204456
170310818001016,-87.63918946,41.89332428,12479.6156637811
170310818003007,-87.63953206,41.890252200000006,12236.81220107893
170310818003019,-87.63613973,41.88975695,11890.988862738672
170312206024004,-87.71190072,41.92946867,22162.972477057923
170312222002013,-87.68612125,41.91417792,18509.53239691706
170312402001001,-87.66960331,41.91355848,16985.060627333012
170312411002007,-87.69114327,41.90754012,18365.799166057917
170312413001021,-87.68127571,41.90471401,17236.621802457335
170312416002008,-87.66446349,41.90428035,15702.49831324152
170312420001001,-87.66434958,41.90059316,15364.367884706893
170312420003000,-87.66400814,41.90267973,15519.60756657536
170312421003008,-87.67070705,41.897895500000004,15689.92972829349
170312434001025,-87.66099145,41.89412715,14490.452263389629
170312801001001,-87.63951403,41.88638445,11891.148983433648
170312801001005,-87.64358535,41.88828823,12422.669628388188
170312801001010,-87.64721499,41.88744582,12670.61029670164
170312801001012,-87.64038534,41.88733504,12053.217812916264
170312801002005,-87.64349773,41.88545205,12162.580247170328
170312819001012,-87.64484545,41.87858882,11671.94286328427
170312819002000,-87.64188465,41.88155378,11672.312919999158
170312819003008,-87.64213142,41.87991564,11548.542291931411
170312819003010,-87.64337174,41.88118403,11771.706951470083
170312838001001,-87.65508455,41.86659052,11515.45157132159
170312838001003,-87.65557364,41.86572384,11481.862697440274
170312838002004,-87.65535594,41.86207512,11137.921666819138
170312838002006,-87.65250506,41.86138328,10822.775674400224
170312838002007,-87.65531786,41.86138406,11073.060331767241
170313201001005,-87.61917955,41.88442571,9908.034613376693
170313201001009,-87.61658772,41.88448031,9682.332930392262
170313201001015,-87.62578757,41.8838583,10445.382762047353
170313201001018,-87.62578695,41.88265566,10338.345636100163
170313201002017,-87.62148042,41.88800596,10431.19517896679
170313201002021,-87.62575532,41.88542638,10582.003965397684
170313201002029,-87.62419287,41.88511276,10415.116392574131
170313201003008,-87.61950825,41.88645105,10117.440457470762
170313201004007,-87.61568649,41.88671992,9801.389783130293
170313201004008,-87.61690155,41.886180100000004,9861.456392944241
170313201004018,-87.61616763,41.88514554,9704.139589847373
170313201004020,-87.61506741,41.88483179,9578.358557503887
170313204001043,-87.62720739,41.87502031,9785.49246685713
170313206001008,-87.62452381,41.86841365,8959.070422609611
170313206001009,-87.62543101,41.86839198,9037.843577322672
170313206001011,-87.62703831,41.86834982,9177.072079313788
170313206002003,-87.62640357,41.87375801,9601.698817386496
170313206002005,-87.62713292,41.87245685,9550.832920582454
170313206002012,-87.62634513,41.87118968,9368.032019417506
170313206002013,-87.62710341,41.87117083,9433.808711104168
170313206002016,-87.6249622,41.87004717,9143.379126980735
170313301001000,-87.62340192,41.86667523,8704.628854105453
170313301001001,-87.62461355,41.86670406,8814.975141070334
170313301001005,-87.62698507,41.86655821,9012.961710977821
170313301001007,-87.62617515,41.86490605,8793.945066982691
170313301001008,-87.62535135,41.86492275,8722.1487267472
170313301001010,-87.62334318,41.8649631,8547.099446307686
170313301002000,-87.62120283,41.85908922,7834.186072737538
170313301002002,-87.62235493,41.85906737,7934.728525409165
170313301002003,-87.62280126,41.859088899999996,7976.347452113151
170313301002004,-87.62356028,41.85907375,8042.5191081803305
170313301002005,-87.62437372,41.85903968,8111.848700162563
170313301002006,-87.62521178,41.8590411,8186.525433778517
170313301002009,-87.62683069,41.86048270000001,8458.775981736135
170313301002011,-87.62432265,41.85667819,7897.237154381789
170313301002012,-87.62351108,41.8566946,7826.502948085632
170313301002013,-87.62275187,41.85669395,7758.908886517955
170313301002015,-87.6207262,41.85669518,7578.822920680311
170313301002018,-87.62516231,41.856667,7970.934483083727
170313301003000,-87.62121705,41.86601733,8451.747572810858
170313301003004,-87.62173195,41.86492949,8400.781155793664
170313301003005,-87.62035638,41.86267874,8078.198446682346
170313301003006,-87.62179569,41.86247866,8188.435317838573
170313301003007,-87.62291229,41.8634595,8375.015067391663
170313301003008,-87.62336695,41.86222029,8305.224683633214
170313301003009,-87.62445733,41.86246038,8423.57789487474
170313301003010,-87.62529415,41.86244566,8496.708574230388
170313301003012,-87.62689736,41.86325314,8711.153772400408
170313301003013,-87.62685533,41.86159519,8559.93045128282
170313301003014,-87.62609333,41.86161172,8493.6164657104
170313301004021,-87.62012458,41.85880493,7712.980044456475
170313301004022,-87.61872962,41.85660821,7393.478769151933
170313301004040,-87.61822331,41.8542026,7134.446184517115
170313301004042,-87.62030195,41.85493616,7384.608082684438
170313301004043,-87.62111216,41.8549257,7455.750596751517
170313301004044,-87.62185224,41.85491854,7520.948185260337
170313301004046,-87.62310711,41.85489920000001,7630.85591943617
170313301004055,-87.62344420000002,41.85362055,7547.0985633315395
170313302001000,-87.62861578,41.85475832,8108.352731669721
170313302001002,-87.62859048,41.85354005,7997.72979172721
170313302002006,-87.62888562,41.86461634,9009.28605148256
170313302002011,-87.62728176,41.86110457,8554.220369410103
170313302002012,-87.62862086,41.86119288,8681.196969602663
170313302002013,-87.62967425,41.86159054,8810.276488248732
170313302002034,-87.62983257,41.85718761,8432.6932101815
170313501001010,-87.61640077,41.84060328,5762.580111378675
170313501001011,-87.61522195,41.83919883,5532.7828968566255
170313501002006,-87.61616267,41.84444561,6083.1977837461845
170313501002007,-87.61645947,41.84275225,5958.9654743421
170313501002010,-87.61642719,41.8416361,5856.805802657546
170313510003001,-87.61234281,41.83570693,4966.041036496563
170313510003004,-87.61603492,41.83562028,5286.768124672727
170313510003005,-87.61452786,41.83601212,5187.562679797825
170313510003007,-87.61663145,41.83413596,5207.793929531461
170313511001000,-87.61558183,41.82982062,4730.548862610541
170313511001002,-87.61532640000001,41.82794757,4541.207920640625
170313602001000,-87.60964282,41.83025467,4240.849963906535
170313801001032,-87.60796823,41.81768663,2973.883405444953
170313802002000,-87.61485312,41.82075579,3859.3552930990104
170313812002018,-87.61643309,41.80847517,2907.4688996593786
170313901001007,-87.59525159,41.81323794,2799.914939691464
170313901001008,-87.59355679,41.8120022,2840.7510541128377
170313901001013,-87.59618451,41.81210039,2615.734331875691
170313902001003,-87.59810564,41.81242582,2473.787336318691
170313902001004,-87.59809814,41.81186227,2424.32338514948
170313902001005,-87.59895768,41.81394192,2532.859418708608
170313902001006,-87.59806765,41.81053835,2309.2651019738564
170313902002010,-87.60053964,41.81233244,2248.96186935666
170313902002012,-87.60051267,41.81084345,2118.9065040338883
170313903002012,-87.60518385,41.81418581,2414.777523088422
170313903002014,-87.60514034,41.81228075,2241.440644519335
170313904001002,-87.6027426,41.80684761,1565.087273269141
170313904001004,-87.60317252,41.804914399999994,1411.1107657682096
170313904001006,-87.6019739,41.80503445,1472.1763508023512
170313904001007,-87.60267945,41.8031463,1241.4513258127251
170313905001000,-87.5980854,41.80876795,2150.1985355100164
170313905001001,-87.60047743,41.80929955,1984.7022336087182
170313905001002,-87.60045968,41.80839167,1905.5198815652498
170313905001003,-87.60043106,41.80687329999999,1772.9977679892213
170313905001004,-87.59799974,41.80690042,1991.69061235772
170313905001006,-87.59796716,41.80507892,1832.5555498203526
170313905001007,-87.60039743,41.805052,1613.97390037885
170313905001008,-87.60036212,41.80323411,1455.4028185080501
170313905001009,-87.59793432,41.80326065,1673.7309435173172
170313906001000,-87.59475065,41.80884265,2453.489369629867
170313906001002,-87.59290733,41.80827818,2567.2506751806172
170313906001005,-87.59274195,41.80695743,2464.473649262186
170313906001006,-87.59435846,41.80693982,2319.108966440225
170313906002000,-87.59597476,41.80692282,2173.817227488593
170313906002005,-87.59465287,41.80394282,2026.3184916342445
170313906002007,-87.59429083,41.80343885,2013.692974882854
170313906002008,-87.59323478,41.80308499,2076.1569473157774
170313906002010,-87.59428078,41.80267463,1946.6050726207939
170313907001007,-87.58747478,41.80477303,2738.7043564729897
170313907001008,-87.58669104,41.80660689,2971.5554284596215
170313907001016,-87.58605282,41.80489543,2876.0843540023156
170313907001017,-87.58506364,41.80519879,2991.0634663905707
170313907002002,-87.59116022,41.80764549,2666.3849553010027
170313907002004,-87.59034971,41.80679651,2662.9628202392405
170313907002007,-87.59122852,41.8051511,2438.4184540516394
170313907002008,-87.59119491,41.80333558,2279.9069726620282
170313907003006,-87.58455182,41.80317774,2856.808491079081
170313907003007,-87.58595596,41.8038882,2795.1015337068147
170313907003008,-87.58458064,41.80409329,2935.6883929217015
170313907003012,-87.58593658,41.80294239,2712.690080994409
170314004001005,-87.61745972,41.79366542,1681.378485792914
170314101001001,-87.58839604,41.80171564,2384.7798005561795
170314101001002,-87.58981435,41.80172267,2259.2380596969338
170314101001003,-87.59101913,41.80182331,2161.0182466524543
170314101002006,-87.58528392,41.80101762,2599.5283384878016
170314101002007,-87.58660539,41.8009383,2474.919745451157
170314102001000,-87.59264645,41.8016895,2004.3552697233674
170314102001001,-87.59386069,41.80167566,1895.1102573127077
170314102001002,-87.59467026,41.80166757,1822.374542336314
170314102001003,-87.59547986,41.80165565,1749.2954574271068
170314102001004,-87.59628793,41.80164726,1676.6664895802746
170314105001000,-87.60196759,41.79915943,950.1197284443043
170314105001001,-87.60246146,41.80024752,1002.9791278925702
170314105001002,-87.60338624,41.80011466,1003.1570397766485
170314105002000,-87.60512746,41.79950531,1103.8436010737507
170314105002002,-87.60542097,41.79843437,1034.6865836161478
170314105002003,-87.60481427,41.79772559,917.6668219346619
170314105002008,-87.6057371,41.79762877,991.1453190205566
170314106001000,-87.59703712,41.80018688,1480.1121103276391
170314106001001,-87.59780467,41.80017609,1410.8741429636934
170314106001002,-87.59897472,41.80016442,1305.7531279923305
170314106001003,-87.60013007,41.80015102,1201.785871579219
170314106001004,-87.60092709,41.80013262,1129.2494179120577
170314106001005,-87.60089620000002,41.79867424,1002.2657012410757
170314106001006,-87.60011442,41.79868163,1072.4670614514366
170314106001007,-87.59933335,41.79868997,1142.6897710856877
170314106001008,-87.59855214,41.79870075,1213.1419870485597
170314106001010,-87.5970021,41.79871804,1352.5653025502086
170314106002000,-87.59696982,41.79725893,1225.6402968028244
170314106002001,-87.59773778,41.79724883,1156.4272371026123
170314106002002,-87.59877272,41.79645508,993.7543967784204
170314106002003,-87.59930263,41.79734063,1025.3906877481136
170314106002006,-87.59693783,41.7957974,1098.474220454123
170314107001000,-87.59244639,41.80034968,1902.966846048731
170314107001001,-87.59357624,41.80045759,1812.0592113811522
170314107001003,-87.59486095,41.80003602,1660.2754678336769
170314107001004,-87.59631476,41.80056207,1577.745703718381
170314107001005,-87.59582769,41.79919228,1499.2225152008746
170314107001006,-87.59621362,41.79845432,1399.2458223147914
170314107001007,-87.59540399,41.7984626,1472.0037762770899
170314107001008,-87.59395904,41.79756566,1520.752521676464
170314107001009,-87.59220583,41.7989695,1801.5908762075405
170314107001010,-87.59537118,41.79682662,1329.3922798372062
170314107001011,-87.59579613,41.79773176,1372.1080332979805
170314107001012,-87.59590709,41.79606621,1214.0769139913991
170314107001013,-87.59261276,41.79661059,1555.5529754795139
170314108001001,-87.5895335,41.80033336,2160.6339569864094
170314108001002,-87.59112929,41.80025132,2011.3810099689167
170314108001003,-87.59109397,41.79878759,1884.315453834003
170314108001004,-87.58975845,41.79928386,2047.264057576335
170314108001007,-87.58841693,41.79864758,2109.9993456305965
170314108001008,-87.58974163,41.79855202,1983.6587804167116
170314108002000,-87.58814962,41.79732951,2016.5280007332897
170314108002001,-87.58971559999998,41.79733174,1877.4231475026177
170314108002002,-87.59105973,41.79731584,1756.440398633769
170314108002003,-87.59103144,41.79617299,1657.2936646811997
170314108002004,-87.58970211,41.79606716,1766.1312588797919
170314108002005,-87.58827633,41.79588694,1876.9312211456283
170314108002006,-87.59077659,41.79534329,1606.1573418146747
170314108002007,-87.59103398,41.79564159,1609.7965293741397
170314108002008,-87.59075688,41.79500107,1577.4681611812669
170314109001000,-87.5828181,41.79889891,2630.405835277232
170314109001001,-87.58368562,41.79888693,2552.1690848904436
170314109001002,-87.58476812,41.79886679999999,2454.0835953158244
170314109002000,-87.58633459999999,41.79771459,2212.2399672227566
170314109002002,-87.58597384,41.79588112,2081.233662887016
170314109003008,-87.58181877,41.79674781,2527.949050748119
170314109003010,-87.58294026,41.79664962,2419.4512682437626
170314109003011,-87.58363182,41.79669129999999,2361.640581101778
170314109003012,-87.58436806,41.79738218,2357.605539603572
170314109003013,-87.58509979,41.79737747,2292.0948261813287
170314109003014,-87.58506538,41.79591849,2165.3708608608868
170314109003015,-87.58433516,41.79592706,2231.090620746085
170314109003016,-87.58136214,41.79552603,2459.8844122505025
170314110001002,-87.58098422,41.79455897,2407.4769089829542
170314110001003,-87.58200878,41.79431735,2294.8426752090136
170314110001005,-87.58091357,41.79364252,2332.2379738181394
170314110002010,-87.5876047,41.78956453,1374.2607670776936
170314110002011,-87.58869957,41.79018933,1332.445247742935
170314110003000,-87.58323021,41.79472499,2222.4512197255526
170314110003001,-87.58466278,41.79459043,2083.045695411111
170314110003002,-87.58606287,41.79456413,1956.159830277352
170314110003009,-87.5846494,41.79368538,2003.7263512180587
170314110003010,-87.58320986,41.79382072,2143.8212840778524
170314111001001,-87.58806962,41.79434738,1758.3662947626883
170314111001002,-87.58948794,41.79434278,1631.789106746184
170314111001003,-87.59098536,41.7940608,1473.5009047681551
170314111001004,-87.59094638,41.7924191,1330.9294385026476
170314111001005,-87.58980208,41.79254674,1444.0760585005085
170314111001006,-87.58898961,41.79379912,1627.7567339264388
170314111001007,-87.58847615,41.79318626,1618.9145133587278
170314111001008,-87.58925291,41.79219895,1461.9900059626561
170314111002000,-87.58960951,41.78972137,1209.8728562046147
170314111002001,-87.59084175,41.79048711,1168.3749095813462
170314111002002,-87.59134038,41.79118895,1186.4516464150329
170314111002003,-87.59086244,41.78875035,1121.8322715258332
170314112001000,-87.59265487,41.79474759,1386.0821221187891
170314112001001,-87.59411418,41.79416575,1204.509702502026
170314112001002,-87.59599358,41.79429087,1048.4560737714353
170314112001003,-87.59530422,41.79401698,1085.4145987098545
170314112001004,-87.59526799,41.79237203,942.3093967971686
170314112001005,-87.59364643,41.79238932,1088.0948412209705
170314112001006,-87.59286905,41.79389005,1290.7462606920926
170314112001007,-87.59205924,41.79389982,1363.6527710760383
170314112001008,-87.5920252,41.79240637,1233.8295807609804
170314112002000,-87.59245641,41.7906829,1042.1579931266397
170314112002001,-87.59361915,41.7912355,987.8824150923863
170314112002002,-87.59442990000002,41.79122448,914.7810911947458
170314112002009,-87.5935938,41.79032352,909.0114088440006
170314202001002,-87.59389721,41.78514064,1172.976600425844
170314202001003,-87.59551335,41.78510479999999,1032.3995263646793
170314202001004,-87.59183607,41.78329591,1520.4269429321212
170314202001006,-87.59351867,41.78328314,1371.8856434452532
170314202001007,-87.59431197,41.78327554,1301.9929603527787
170314202001008,-87.59510479,41.78326602,1232.3137715213252
170314202001011,-87.59506757,41.781695,1375.3762745824392
170314202001014,-87.59241449,41.78129611,1646.8671387996737
170314202001015,-87.59269181,41.78328561,1445.2200319056699
170314203001001,-87.59747662,41.78324157,1023.5003739955042
170314203001002,-87.59829427,41.78323223,951.5963970703348
170314203001008,-87.59865507,41.78140403,1082.1303453565306
170314203001010,-87.59666458,41.78324929,1095.0494167145325
170314208001005,-87.60131997,41.77841594,1110.8800160299818
170314208001006,-87.60071343,41.77842261,1164.2420165478138
170314208001008,-87.60192885,41.77840784,1057.4370656077035
170314208002009,-87.60487526,41.77406167,1541.129659155185
170314306002009,-87.57222843,41.76346559,5028.667798301023
170314307001001,-87.56089029,41.76527156,5876.610953431158
170314307001004,-87.56254653,41.76504191,5749.7072971095595
170314314002007,-87.55514451,41.75757079,7072.761466128859
170314402022003,-87.60854928,41.74342532,4593.240919393956
170315001004031,-87.60452524,41.71149966,7075.25579072494
170316505003038,-87.73127715,41.75415004,14556.586557960894
170317005012007,-87.68245965,41.74784381,10774.9565185874
170317106001009,-87.65881976,41.74769056,8685.680349045533
170317203001019,-87.6727408,41.71288913,13019.833531119019
170317402001000,-87.71441902,41.71135524,16863.807452403573
170317404003012,-87.72987461,41.68740614,20369.088743605273
170317503002019,-87.68481769,41.69290305,15872.025208844858
170317505001011,-87.67995161,41.68786525,15887.300723087345
170318320001003,-87.65156590000002,41.94636591,18298.941659685865
170318321001009,-87.65070085,41.95152046,18680.51816995796
170318330001057,-87.65149823,41.88350371,12700.955836962867
170318330001073,-87.65029596,41.88195369,12456.1232892389
170318331001006,-87.65142737,41.88106393,12477.619492457785
170318331001022,-87.64789909999998,41.87985020000001,12055.7904187377
170318331001030,-87.65329143,41.87950824,12505.050836081207
170318331003006,-87.66076837,41.88127698,13327.509003585037
170318331003011,-87.66550169,41.88079659,13705.832395084568
170318344001008,-87.59766004,41.77802562,1471.173817344839
170318344002003,-87.59191356,41.77761113,2019.2287031126011
170318344002004,-87.59257087,41.77684378,2029.017414893951
170318344002013,-87.59332798,41.77417048,2199.4739000838354
170318360002007,-87.61373611,41.81558698,3300.1942580580926
170318361003002,-87.61691829,41.80026338,2220.142813048931
170318362001000,-87.59733107,41.79415589,917.4711188627448
170318363001000,-87.60172792,41.80158775,1187.453290314954
170318363001001,-87.60248772,41.80158065,1119.2329789197954
170318363002000,-87.59707111,41.80164068,1606.412645366516
170318363002001,-87.59783912,41.80163281,1537.393509618615
170318363002002,-87.59861872,41.8016229,1467.1619043901292
170318363002003,-87.5993993,41.8016149,1397.0130281875906
170318363002004,-87.60017966,41.801605,1326.7147060045504
170318363002005,-87.6009602,41.80159606,1256.4857694538925
170318364001008,-87.60117112,41.822323499999996,3081.5521185746497
170318364002002,-87.60391192,41.82284815,3072.1984013469305
170318382002021,-87.674578,41.87031618,13580.929357883093
170318390001000,-87.63013927,41.87339566,9901.778342023981
170318390001001,-87.63115085,41.87336113,9988.692744486074
170318390001004,-87.63283776,41.8733289,10135.886361462377
170318390001005,-87.63334366,41.87331749,10179.87418488303
170318390001006,-87.63469419,41.87330406,10298.817174017504
170318390002000,-87.63121519,41.86989582,9686.156256750946
170318390002001,-87.63289423,41.86981261,9828.114816580011
170318390002003,-87.62895257,41.86857922,9367.763372473992
170318390003001,-87.62811358,41.87165148,9566.42600753643
170318390003002,-87.62961165,41.87140536,9677.794398266265
170318390003006,-87.62807834,41.87023345,9437.14900670073
170318390004000,-87.62815964,41.873426,9728.377415177538
170318390004002,-87.62942298,41.873952100000004,9887.558734805056
170318391001022,-87.62987837,41.88603511,11002.923909396883
170318391001038,-87.62869281,41.88480146,10787.720806606714
170318391001049,-87.63460605,41.88354046,11201.565195032903
170318391001080,-87.62807644,41.88137412,10428.008777148792
170318391002016,-87.63437682,41.87642795,10548.473802438062
170318391002022,-87.63022305,41.87629482,10167.128577611675
170318391002046,-87.62895754,41.87504874,9943.707724962933
170318391002049,-87.62761454,41.87504551,9823.952568085311
170318392003000,-87.62124582,41.84510766,6594.267457792822
170318397001000,-87.65377555,41.83361176,8465.35160491678
170318399001007,-87.64516849,41.82984683,7364.789588519157
170318418002046,-87.59850868,41.76321964,2712.762135307148
170318419001021,-87.64923646,41.87205631,11481.443714956138
170318419002045,-87.64619657,41.86570292,10645.85565051491
170318422001057,-87.64544166,41.89933758,13570.704761988625
170318423002040,-87.64111640000002,41.89023596,12376.304012657269
170318436001008,-87.6071155,41.80679619,1929.2586640663212
170318436001016,-87.60897551,41.80266718,1727.4176332200057
170318436002025,-87.61104067,41.80491459,2111.046357059918
170318439003000,-87.56706687,41.77262738,4672.823573171069
170318439003001,-87.56791002,41.77263364,4597.263507058713
170318439005002,-87.57078264,41.77240726,4361.864736911219
171979801001006,-87.74253791,41.78879275,12476.623185915414
170310314001001,-87.64831341,41.96015139,9403.594825636235
170310601003001,-87.66884494,41.96068687,7680.778883259464
170310608001000,-87.64861955,41.95355732,8789.780149810163
170310608003000,-87.64589657,41.95423583,9092.362894636073
170310609004000,-87.64532402,41.94924097,8698.972145796253
170310609004002,-87.64359549,41.94804473,8746.322503800006
170310633032004,-87.63713562,41.93362003,8037.803553731009
170310634001002,-87.64724107,41.93424751,7194.681810618374
170310705002010,-87.66272878,41.92606006,5088.635667020788
170310706001007,-87.66469644,41.93038568,5298.390218405221
170310707001005,-87.6723476,41.93105079,5356.055907361609
170310715003011,-87.63620882,41.91744109,6681.03508295287
170310802011002,-87.63222856,41.9089,6275.322157121994
170310802012005,-87.63275379999996,41.91065394,6384.622322220201
170310802023001,-87.62975251,41.90711406,6336.711541782769
170310802023005,-87.6303786,41.90485989,6080.495302249164
170310803002000,-87.63377084,41.90480408,5773.770768796119
170310814012014,-87.61591378,41.89384941,6387.779368573872
170310814021010,-87.61288558,41.89153345,6451.137348216401
170310814023001,-87.61593402,41.89080911,6115.526151939691
170310814032000,-87.61899759,41.89302386,6040.018569831366
170310814033002,-87.62146109999998,41.89218053,5745.8555048536155
170310815001003,-87.62747013,41.89448409,5416.231932984209
170310815001004,-87.62744637,41.89368268,5347.055345220425
170310815003003,-87.62735006,41.89047603,5070.372122709418
170310815003007,-87.62601861,41.88976922,5125.937561892019
170310816002002,-87.62895183,41.89526665,5354.039276173258
170310817001000,-87.63022974,41.89614968,5318.912354066379
170310818001005,-87.64355514,41.89598301,4118.712566919948
170310818002056,-87.63629298,41.89115381,4335.138813903911
170311303004001,-87.71353357,41.98573676,13884.434575819027
170312402001001,-87.66960331,41.91355848,3555.8901053336594
170312420003000,-87.66400814,41.90267973,2895.0097305181075
170312425001016,-87.69064856,41.90002632,4224.224098473131
170312801001012,-87.64038534,41.88733504,3631.3967978837627
170312804001042,-87.67119924,41.88370258,1041.9978724322964
170312819001012,-87.64484545,41.87858882,2456.6152814071897
170312819002000,-87.64188465,41.88155378,2983.7468402187656
170312819003010,-87.64337174,41.88118403,2818.5698901454025
170312828001007,-87.68459531,41.87015132,1829.9366869087664
170312831001006,-87.66281457,41.86751897,1143.4966014750744
170312832001000,-87.65745022,41.87176931,1242.5944096596638
170312832001009,-87.6575412,41.8698374,1406.3560707058941
170312838001001,-87.65508455,41.86659052,1913.7189506777595
170312838002000,-87.65385136,41.86404107,2250.207252535727
170312925002003,-87.72727396,41.85460451,7009.437289744927
170313201001009,-87.61658772,41.88448031,5494.391291703235
170313201002029,-87.62419287,41.88511276,4874.128199691114
170313201003008,-87.61950825,41.88645105,5409.901828201052
170313201004007,-87.61568649,41.88671992,5773.787670424471
170313201004018,-87.61616763,41.88514554,5590.936953931424
170313201004020,-87.61506741,41.88483179,5660.898133098689
170313206001008,-87.62452381,41.86841365,4470.100099389736
170313206001011,-87.62703831,41.86834982,4252.098442685563
170313206002005,-87.62713292,41.87245685,3878.3376014168975
170313206002012,-87.62634513,41.87118968,4061.138502581847
170313301001000,-87.62340192,41.86667523,4724.541667893898
170313301001010,-87.62334318,41.8649631,4882.071075691665
170313301002003,-87.62280126,41.859088899999996,5452.823069886201
170313301002012,-87.62351108,41.8566946,5602.667573913718
170313301003000,-87.62121705,41.86601733,4977.422949188491
170313301003005,-87.62035638,41.86267874,5350.972075317006
170313301003009,-87.62445733,41.86246038,5005.592627124612
170313301003013,-87.62685533,41.86159519,4869.240070716531
170313301004021,-87.62012458,41.85880493,5716.190477542877
170313301004022,-87.61872962,41.85660821,6035.691752847418
170313301004046,-87.62310711,41.85489920000001,5798.314602563181
170313302002006,-87.62888562,41.86461634,4419.88447051679
170313510001009,-87.60938884,41.83204964,9051.240342085875
170313511001000,-87.61558183,41.82982062,8698.62165938881
170314108002008,-87.59075688,41.79500107,14004.354301189687
170318330001053,-87.65266753,41.88362863,2209.1158345631434
170318330001057,-87.65149823,41.88350371,2302.0196405546717
170318330001068,-87.65031285,41.88288917,2352.7992500948176
170318331001005,-87.65026307,41.88106883,2195.2974186398765
170318331001007,-87.65333931,41.88143591,1954.3015406643694
170318331001017,-87.65331988,41.88014352,1841.0641856077084
170318331001030,-87.65329143,41.87950824,1787.0830517395536
170318331002005,-87.65823737,41.87841234,1249.6254872608704
170318331002013,-87.66065099,41.87709357,917.6072214541059
170318331002014,-87.65850092,41.87679881,1082.6480689361076
170318331003029,-87.65828222,41.87882316,1282.1806931039052
170318378001015,-87.69066479,41.88322899,2731.4455516608705
170318378002021,-87.67788873,41.88244005,1524.758207714767
170318380001017,-87.68181635,41.87905525,1573.0452717797016
170318390001005,-87.63334366,41.87331749,3249.29633711632
170318390002000,-87.63121519,41.86989582,3743.014265248403
170318390002001,-87.63289423,41.86981261,3601.055705419338
170318390002003,-87.62895257,41.86857922,4061.407149525358
170318390004000,-87.62815964,41.873426,3700.7931068218145
170318391001025,-87.63319799,41.88600497,4152.43665383251
170318391001038,-87.62869281,41.88480146,4446.139816595424
170318391001080,-87.62807644,41.88137412,4196.087334235492
170318391002022,-87.63022305,41.87629482,3553.2997083237537
170318422001057,-87.64544166,41.89933758,4249.304336568359
170318422001060,-87.64366757,41.89911302,4387.144236315047
170310301014001,-87.65496849,41.99218135,12174.30997759124
170310814032000,-87.61899759,41.89302386,6553.487385614688
170311709001015,-87.80976271,41.93691433,17773.728880527946
170312819002000,-87.64188465,41.88155378,3497.2156560020885
170312819003010,-87.64337174,41.88118403,3332.0387059287254
170312828001006,-87.68398713,41.87021021,1257.1280313515028
170312831001006,-87.66281457,41.86751897,1471.3108094944228
170312831002000,-87.66198529,41.87075149,1257.5283330857803
170312831002004,-87.66531659,41.87055427,978.7332965276584
170312838002000,-87.65385136,41.86404107,2578.0214605550755
170312838002004,-87.65535594,41.86207512,2619.063063199561
170313201001009,-87.61658772,41.88448031,6007.860107486556
170313201003008,-87.61950825,41.88645105,5923.370643984374
170313201004007,-87.61568649,41.88671992,6287.256486207795
170313206001008,-87.62452381,41.86841365,4797.914307409085
170313206001009,-87.62543101,41.86839198,4719.1411526960255
170313301003000,-87.62121705,41.86601733,5305.237157207838
170313501001011,-87.61522195,41.83919883,8224.201833162073
170313510002000,-87.61187892,41.83291136,9080.892026003687
170313510003001,-87.61234281,41.83570693,8790.943693522138
170314109002000,-87.58633459999999,41.79771459,14484.172863492795
170314314001000,-87.55912765,41.76371859,19928.538892036184
170318391001038,-87.62869281,41.88480146,4959.608632378748
171979801001006,-87.74253791,41.78879275,13708.134574845419
170318388002033,-87.56058495,41.70727812,3945.561606267791
170310631001001,-87.64596373,41.93723375,7086.457122854963
170310701011001,-87.64015482,41.92996203,4476.7513351217
170310814022001,-87.61612275,41.89305283,2096.4833799069124
170310818001005,-87.64355514,41.89598301,1756.5942924129688
170313301001010,-87.62334318,41.8649631,2800.78492879809
170312819002000,-87.64188465,41.88155378,1349.8797226815395
170313201004007,-87.61568649,41.88671992,1440.1611075241663
170313301002015,-87.6207262,41.85669518,3540.4598077550163
170310314001001,-87.64831341,41.96015139,8284.878680735264
170310608003001,-87.64726459,41.95374057,7621.299382660006
170310609004002,-87.64359549,41.94804473,6788.232329594404
170310619014002,-87.64310319,41.94061118,6083.180882118465
170310634001002,-87.64724107,41.93424751,5885.183637497767
170310714002005,-87.63687169,41.92111609,3794.6478518269423
170310810004002,-87.63341787,41.90262874,1842.8504209098483
170310810005003,-87.63356343,41.89858018,1495.65538195478
170310811001000,-87.62875383,41.90123396,1303.8823845471654
170310814032000,-87.61899759,41.89302386,1438.3962216471805
170310817001000,-87.63022974,41.89614968,982.8964345831084
170310817001012,-87.63047639,41.89524372,924.2468929140056
170310818003007,-87.63953206,41.890252200000006,1285.7771818117988
170310818003008,-87.63830192,41.89114357,1255.641577572382
170312801001012,-87.64038534,41.88733504,1102.1827936491309
170313201001009,-87.61658772,41.88448031,1268.7020888748732
170313201004007,-87.61568649,41.88671992,1172.1653222402872
170313206001008,-87.62452381,41.86841365,1991.9645966575197
170313206002012,-87.62634513,41.87118968,1583.00299984963
170313206002016,-87.6249622,41.87004717,1807.655892286399
170313301001010,-87.62334318,41.8649631,2403.9355729594477
170313301003000,-87.62121705,41.86601733,2499.2874464562733
