w_geocode,h_geocode,S000,SA01,SA03,SE01,SE02,SE03,SI01,SI02,SI03,createdate,SA02,origin_lon,origin_lat,dest_lon,dest_lat
170313201003008,170310816002002,5,3,0,1,0,4,0,0,5,20190825,2.0,-87.61950825,41.88645105,-87.62895183,41.89526665
170313201003008,170310817001000,8,3,1,0,1,7,0,0,8,20190825,4.0,-87.61950825,41.88645105,-87.63022974,41.89614968
170313201003008,170310817002047,6,3,0,0,0,6,0,0,6,20190825,3.0,-87.61950825,41.88645105,-87.63252029,41.88881022
170313201003008,170310817002049,4,0,0,0,0,4,0,0,4,20190825,4.0,-87.61950825,41.88645105,-87.63333027,41.88958539
170313201003008,170310818001003,10,0,1,0,0,10,0,0,10,20190825,9.0,-87.61950825,41.88645105,-87.6421878,41.89509228
170313201003008,170310818001016,5,0,1,0,0,5,0,0,5,20190825,4.0,-87.61950825,41.88645105,-87.63918946,41.89332428
170313201003008,170310818002015,4,1,1,0,0,4,0,0,4,20190825,2.0,-87.61950825,41.88645105,-87.63498583,41.89780199
170313201003008,170310818002056,4,2,0,0,0,4,0,0,4,20190825,2.0,-87.61950825,41.88645105,-87.63629298,41.89115381
170313201003008,170310818003019,5,1,0,0,0,5,0,0,5,20190825,4.0,-87.61950825,41.88645105,-87.63613973,41.88975695
170313201003008,170311407011009,4,1,0,0,1,3,1,0,3,20190825,3.0,-87.61950825,41.88645105,-87.71205772,41.96577471
170313201003008,170312405001008,4,0,0,0,0,4,0,0,4,20190825,4.0,-87.61950825,41.88645105,-87.68516319,41.91282598
170313201003008,170312416001014,4,2,0,0,0,4,0,0,4,20190825,2.0,-87.61950825,41.88645105,-87.66548177,41.90793205
170313201003008,170312801001005,6,0,1,0,0,6,0,0,6,20190825,5.0,-87.61950825,41.88645105,-87.64358535,41.88828823
170313201003008,170312801001012,4,3,0,0,0,4,0,0,4,20190825,1.0,-87.61950825,41.88645105,-87.64038534,41.88733504
170313201003008,170312801001015,4,1,1,0,1,3,0,0,4,20190825,2.0,-87.61950825,41.88645105,-87.64168722,41.88625605
170313201003008,170312801001016,4,1,0,0,0,4,0,0,4,20190825,3.0,-87.61950825,41.88645105,-87.64232575,41.88718032
170313201003008,170312819002000,8,3,0,0,0,8,0,0,8,20190825,5.0,-87.61950825,41.88645105,-87.64188465,41.88155378
170313201003008,170312819003008,4,2,0,0,0,4,0,0,4,20190825,2.0,-87.61950825,41.88645105,-87.64213142,41.87991564
170313201003008,170312819003010,5,2,0,0,0,5,0,0,5,20190825,3.0,-87.61950825,41.88645105,-87.64337174,41.88118403
170313201003008,170313201001005,12,1,3,1,0,11,0,0,12,20190825,8.0,-87.61950825,41.88645105,-87.61917955,41.88442571
170313201003008,170313201001009,19,4,4,0,2,17,0,0,19,20190825,11.0,-87.61950825,41.88645105,-87.61658772,41.88448031
170313201003008,170313201001015,4,1,0,0,0,4,0,0,4,20190825,3.0,-87.61950825,41.88645105,-87.62578757,41.8838583
170313201003008,170313201001020,4,1,1,0,0,4,0,0,4,20190825,2.0,-87.61950825,41.88645105,-87.62491725,41.88247825
170313201003008,170313201002017,6,1,1,0,0,6,0,0,6,20190825,4.0,-87.61950825,41.88645105,-87.62148042,41.88800596
170313201003008,170313201002021,5,1,0,0,0,5,0,0,5,20190825,4.0,-87.61950825,41.88645105,-87.62575532,41.88542638
170313201003008,170313201002029,8,2,1,0,0,8,0,0,8,20190825,5.0,-87.61950825,41.88645105,-87.62419287,41.88511276
170313201003008,170313201002032,8,0,3,0,0,8,0,0,8,20190825,5.0,-87.61950825,41.88645105,-87.62151116,41.885655799999995
170313201003008,170313201003008,15,0,2,0,0,15,0,0,15,20190825,13.0,-87.61950825,41.88645105,-87.61950825,41.88645105
170313201003008,170313201004007,19,4,2,0,1,18,2,0,17,20190825,13.0,-87.61950825,41.88645105,-87.61568649,41.88671992
170313201003008,170313201004018,13,2,1,0,0,13,0,0,13,20190825,10.0,-87.61950825,41.88645105,-87.61616763,41.88514554
170313201003008,170313201004020,6,0,2,0,0,6,0,0,6,20190825,4.0,-87.61950825,41.88645105,-87.61506741,41.88483179
170313201003008,170313204001043,6,0,3,0,0,6,0,0,6,20190825,3.0,-87.61950825,41.88645105,-87.62720739,41.87502031
170313201003008,170313206001008,9,3,0,0,0,9,0,0,9,20190825,6.0,-87.61950825,41.88645105,-87.62452381,41.86841365
170313201003008,170313206001009,6,1,1,0,0,6,0,0,6,20190825,4.0,-87.61950825,41.88645105,-87.62543101,41.86839198
170313201003008,170313206002012,6,2,0,0,0,6,0,0,6,20190825,4.0,-87.61950825,41.88645105,-87.62634513,41.87118968
170313201003008,170313301001000,8,2,0,0,1,7,0,0,8,20190825,6.0,-87.61950825,41.88645105,-87.62340192,41.86667523
170313201003008,170313301001001,7,1,1,0,0,7,0,0,7,20190825,5.0,-87.61950825,41.88645105,-87.62461355,41.86670406
170313201003008,170313301001005,5,2,1,0,0,5,0,0,5,20190825,2.0,-87.61950825,41.88645105,-87.62698507,41.86655821
170313201003008,170313301001010,11,1,0,0,0,11,0,0,11,20190825,10.0,-87.61950825,41.88645105,-87.62334318,41.8649631
170313201003008,170313301002002,5,0,1,0,0,5,0,0,5,20190825,4.0,-87.61950825,41.88645105,-87.62235493,41.85906737
170313201003008,170313301002005,9,2,2,0,0,9,0,0,9,20190825,5.0,-87.61950825,41.88645105,-87.62437372,41.85903968
170313201003008,170313301002012,4,0,2,0,0,4,0,0,4,20190825,2.0,-87.61950825,41.88645105,-87.62351108,41.8566946
170313201003008,170313301003000,15,4,2,0,1,14,0,0,15,20190825,9.0,-87.61950825,41.88645105,-87.62121705,41.86601733
170313201003008,170313301003004,4,2,0,0,0,4,0,0,4,20190825,2.0,-87.61950825,41.88645105,-87.62173195,41.86492949
170313201003008,170313301003005,7,1,1,0,0,7,0,0,7,20190825,5.0,-87.61950825,41.88645105,-87.62035638,41.86267874
170313201003008,170313301003006,4,0,1,0,0,4,0,0,4,20190825,3.0,-87.61950825,41.88645105,-87.62179569,41.86247866
170313201003008,170313301003008,4,0,0,0,1,3,0,0,4,20190825,4.0,-87.61950825,41.88645105,-87.62336695,41.86222029
170313201003008,170313301004021,4,3,0,0,0,4,0,0,4,20190825,1.0,-87.61950825,41.88645105,-87.62012458,41.85880493
170313201003008,170313301004022,5,0,1,0,1,4,0,0,5,20190825,4.0,-87.61950825,41.88645105,-87.61872962,41.85660821
170313201003008,170313301004046,4,0,2,0,0,4,0,0,4,20190825,2.0,-87.61950825,41.88645105,-87.62310711,41.854899200000006
170313201003008,170313302001000,4,0,1,0,1,3,0,0,4,20190825,3.0,-87.61950825,41.88645105,-87.62861578,41.85475832
170313201003008,170313302001002,5,1,0,0,1,4,0,0,5,20190825,4.0,-87.61950825,41.88645105,-87.62859048,41.85354005
170313201003008,170313302002006,4,0,1,0,0,4,0,0,4,20190825,3.0,-87.61950825,41.88645105,-87.62888562,41.86461634
170313201003008,170313510001009,4,1,0,0,1,3,0,0,4,20190825,3.0,-87.61950825,41.88645105,-87.60938884,41.83204964
170313201003008,170313901001013,4,0,0,0,2,2,0,0,4,20190825,4.0,-87.61950825,41.88645105,-87.59618451,41.81210039
170313201003008,170313903002014,4,0,1,0,0,4,0,0,4,20190825,3.0,-87.61950825,41.88645105,-87.60514034,41.81228075
170313201003008,170313907003006,4,1,1,0,0,4,0,0,4,20190825,2.0,-87.61950825,41.88645105,-87.58455182,41.80317774
170313201003008,170314101002006,6,1,1,0,2,4,0,0,6,20190825,4.0,-87.61950825,41.88645105,-87.58528392,41.80101762
170313201003008,170318308002003,4,0,1,0,1,3,0,0,4,20190825,3.0,-87.61950825,41.88645105,-87.67645322,41.96422405
170313201003008,170318331001006,4,0,0,0,0,4,0,0,4,20190825,4.0,-87.61950825,41.88645105,-87.65142737,41.88106393
170313201003008,170318331001030,4,0,0,0,0,4,0,0,4,20190825,4.0,-87.61950825,41.88645105,-87.65329143,41.87950824
170313201003008,170318383002001,4,1,0,0,1,3,0,0,4,20190825,3.0,-87.61950825,41.88645105,-87.6370435,41.90278423
170313201003008,170318390001001,6,0,2,0,0,6,0,0,6,20190825,4.0,-87.61950825,41.88645105,-87.63115085,41.87336113
170313201003008,170318390001005,6,0,1,0,1,5,0,0,6,20190825,5.0,-87.61950825,41.88645105,-87.63334366,41.87331749
170313201003008,170318390002001,5,1,3,0,0,5,0,0,5,20190825,1.0,-87.61950825,41.88645105,-87.63289423,41.86981261
170313201003008,170318390004000,4,2,1,0,0,4,0,0,4,20190825,1.0,-87.61950825,41.88645105,-87.62815964,41.873426
170313201003008,170318391001022,6,2,1,0,0,6,0,0,6,20190825,3.0,-87.61950825,41.88645105,-87.62987837,41.88603511
170313201003008,170318391001025,4,2,0,0,0,4,0,0,4,20190825,2.0,-87.61950825,41.88645105,-87.63319799,41.88600497
170313201003008,170318391001038,7,5,0,0,0,7,0,0,7,20190825,2.0,-87.61950825,41.88645105,-87.62869281,41.88480146
170313201003008,170318391001049,4,2,0,0,0,4,0,0,4,20190825,2.0,-87.61950825,41.88645105,-87.63460605,41.88354046
170313201003008,170318391001080,4,0,1,0,0,4,0,0,4,20190825,3.0,-87.61950825,41.88645105,-87.62807644,41.88137412
170313201003008,170318391002016,5,1,1,0,0,5,0,0,5,20190825,3.0,-87.61950825,41.88645105,-87.63437682,41.87642795
170313201003008,170318392002000,4,1,0,0,0,4,0,0,4,20190825,3.0,-87.61950825,41.88645105,-87.62271926,41.84379099
170313201003008,170318392002024,4,0,0,0,0,4,0,0,4,20190825,4.0,-87.61950825,41.88645105,-87.62255076,41.84014425
170313201003008,171979801001006,4,0,0,0,0,4,0,0,4,20190825,4.0,-87.61950825,41.88645105,-87.74253791,41.78879275
170313204001005,170310311001003,4,0,0,0,1,3,0,0,4,20190825,4.0,-87.62363435,41.87955704,-87.66227518,41.97498653
170313204001005,170310314006005,5,2,0,2,1,2,0,0,5,20190825,3.0,-87.62363435,41.87955704,-87.64840433,41.96148292
170313204001005,170310608003000,6,3,1,3,3,0,0,0,6,20190825,2.0,-87.62363435,41.87955704,-87.64589657,41.95423583
170313204001005,170310619023012,4,1,1,1,1,2,0,0,4,20190825,2.0,-87.62363435,41.87955704,-87.64110995,41.94378052
170313204001005,170313201003008,5,3,1,3,1,1,0,0,5,20190825,1.0,-87.62363435,41.87955704,-87.61950825,41.88645105
170313204001005,170313302002011,4,0,3,1,1,2,0,0,4,20190825,1.0,-87.62363435,41.87955704,-87.62728176,41.86110457
170313204001005,170313510003001,4,2,2,2,0,2,0,0,4,20190825,0.0,-87.62363435,41.87955704,-87.61234281,41.83570693
170313204001005,170318391001025,4,2,0,3,1,0,0,0,4,20190825,2.0,-87.62363435,41.87955704,-87.63319799,41.88600497
170313204001010,170313204001043,4,2,0,1,1,2,0,3,1,20190825,2.0,-87.62697220000001,41.88142425,-87.62720739,41.87502031
170313204001011,170313301003000,4,2,1,0,1,3,0,1,3,20190825,1.0,-87.62702018,41.880228100000004,-87.62121705,41.86601733
170313204001012,170310609004001,4,0,2,0,0,4,0,0,4,20190825,2.0,-87.62571148,41.88016673,-87.64420095,41.94904021
170313204001012,170310812024000,4,1,2,0,0,4,0,0,4,20190825,1.0,-87.62571148,41.88016673,-87.62654474,41.90281676
170313204001012,170310814031009,4,3,0,1,0,3,0,0,4,20190825,1.0,-87.62571148,41.88016673,-87.61895541,41.891425399999996
170313204001012,170313201004018,4,1,2,0,0,4,0,0,4,20190825,1.0,-87.62571148,41.88016673,-87.61616763,41.88514554
170313204001012,170313204001043,10,0,4,0,0,10,0,1,9,20190825,6.0,-87.62571148,41.88016673,-87.62720739,41.87502031
170313204001012,170313301004046,4,0,1,1,0,3,0,1,3,20190825,3.0,-87.62571148,41.88016673,-87.62310711,41.854899200000006
170313204001012,170318390002000,4,1,0,0,0,4,0,0,4,20190825,3.0,-87.62571148,41.88016673,-87.63121519,41.86989582
170313204001012,170318391001038,4,1,1,0,0,4,0,0,4,20190825,2.0,-87.62571148,41.88016673,-87.62869281,41.88480146
170313204001012,170318391001080,4,1,0,0,0,4,1,1,2,20190825,3.0,-87.62571148,41.88016673,-87.62807644,41.88137412
170313204001015,170313206001008,4,1,1,1,0,3,0,0,4,20190825,2.0,-87.62434261,41.87891257,-87.62452381,41.86841365
170313204001018,170310608001000,4,1,0,0,1,3,0,0,4,20190825,3.0,-87.62563496,41.87761891,-87.64861955,41.95355732
170313204001018,170310814033000,6,1,1,0,0,6,0,0,6,20190825,4.0,-87.62563496,41.87761891,-87.61859107,41.89222827
170313204001018,170313206002016,4,0,1,1,0,3,0,0,4,20190825,3.0,-87.62563496,41.87761891,-87.6249622,41.87004717
170313204001031,170313201004007,4,2,1,1,0,3,0,0,4,20190825,1.0,-87.62427650000001,41.87638438,-87.61568649,41.88671992
170313204001031,170313204001043,7,5,2,6,0,1,0,0,7,20190825,0.0,-87.62427650000001,41.87638438,-87.62720739,41.87502031
170313204001031,170313206002005,4,3,0,2,1,1,0,1,3,20190825,1.0,-87.62427650000001,41.87638438,-87.62713292,41.87245685
170313204001031,170313206002012,4,1,0,1,0,3,0,0,4,20190825,3.0,-87.62427650000001,41.87638438,-87.62634513,41.87118968
170313204001035,170310301014001,5,2,2,1,2,2,0,0,5,20190825,1.0,-87.62728643,41.87757742,-87.65496849,41.99218135
170313204001035,170310321004000,5,2,0,1,2,2,0,0,5,20190825,3.0,-87.62728643,41.87757742,-87.65128244,41.95785788
170313204001035,170310609004005,5,1,2,3,2,0,0,0,5,20190825,2.0,-87.62728643,41.87757742,-87.64367903,41.94689357
170313204001035,170310632006000,4,1,1,0,3,1,0,0,4,20190825,2.0,-87.62728643,41.87757742,-87.64225017,41.93820505
170313204001035,170310701021001,5,2,1,1,1,3,0,0,5,20190825,2.0,-87.62728643,41.87757742,-87.64194744,41.9295513
170313204001035,170313201004018,4,0,1,0,1,3,0,0,4,20190825,3.0,-87.62728643,41.87757742,-87.61616763,41.88514554
170313204001035,170313204001032,4,0,2,1,0,3,0,0,4,20190825,2.0,-87.62728643,41.87757742,-87.62520325,41.87635547
170313204001035,170313204001043,5,1,3,1,0,4,0,0,5,20190825,1.0,-87.62728643,41.87757742,-87.62720739,41.87502031
170313204001035,170313301001001,4,0,2,0,0,4,0,0,4,20190825,2.0,-87.62728643,41.87757742,-87.62461355,41.86670406
170313204001035,170318391002016,4,1,0,0,2,2,0,0,4,20190825,3.0,-87.62728643,41.87757742,-87.63437682,41.87642795
170313204001036,170310105012005,4,0,1,2,2,0,0,0,4,20190825,3.0,-87.62732415,41.87885516,-87.66470428,42.01127341
170313204001036,170310306042001,5,0,2,1,3,1,0,0,5,20190825,3.0,-87.62732415,41.87885516,-87.65289835,41.98568461
170313204001036,170310314001001,4,0,1,0,4,0,0,0,4,20190825,3.0,-87.62732415,41.87885516,-87.64831341,41.96015139
170313204001036,170310619014002,4,0,2,2,1,1,0,0,4,20190825,2.0,-87.62732415,41.87885516,-87.64310319,41.94061118
170313204001036,170312809001007,5,2,0,4,1,0,0,0,5,20190825,3.0,-87.62732415,41.87885516,-87.68508316,41.87683634
170313204001036,170313204001043,5,3,1,3,1,1,0,0,5,20190825,1.0,-87.62732415,41.87885516,-87.62720739,41.87502031
170313204001036,170313206002012,4,0,2,3,1,0,0,0,4,20190825,2.0,-87.62732415,41.87885516,-87.62634513,41.87118968
170313204001036,170313504001003,4,0,1,2,2,0,0,0,4,20190825,3.0,-87.62732415,41.87885516,-87.6283911,41.8429983
170313204001036,170313504001007,6,2,3,5,1,0,0,0,6,20190825,1.0,-87.62732415,41.87885516,-87.62756682,41.84064291
170313204001036,170313511001000,6,1,2,3,3,0,0,0,6,20190825,3.0,-87.62732415,41.87885516,-87.61558183,41.82982062
170313204001036,170313511001002,7,2,1,5,2,0,0,0,7,20190825,4.0,-87.62732415,41.87885516,-87.61532640000001,41.82794757
170313204001036,170313602001000,4,0,1,4,0,0,0,0,4,20190825,3.0,-87.62732415,41.87885516,-87.60964282,41.83025467
170313204001036,170314202001015,4,0,0,3,1,0,0,0,4,20190825,4.0,-87.62732415,41.87885516,-87.59269181,41.78328561
170313204001036,170314301021002,4,1,3,4,0,0,0,0,4,20190825,0.0,-87.62732415,41.87885516,-87.56737175,41.76898232
170313204001036,170314307001004,4,0,1,2,2,0,0,0,4,20190825,3.0,-87.62732415,41.87885516,-87.56254653,41.76504191
170313204001036,170315401022013,6,1,2,5,0,1,0,0,6,20190825,3.0,-87.62732415,41.87885516,-87.59978102,41.65796807
170313204001036,170317501001002,4,1,1,3,1,0,0,0,4,20190825,2.0,-87.62732415,41.87885516,-87.64463829,41.69808187
170313204001036,170318361001002,4,0,3,1,3,0,0,0,4,20190825,1.0,-87.62732415,41.87885516,-87.62017244,41.80021471
170313204001036,170318396001004,5,0,1,3,1,1,0,0,5,20190825,4.0,-87.62732415,41.87885516,-87.61718455,41.82655993
170313204001036,170318425001001,4,2,0,3,1,0,0,0,4,20190825,2.0,-87.62732415,41.87885516,-87.61684206,41.77884221
170313206002000,170310301023000,4,0,2,1,1,2,0,1,3,20190825,2.0,-87.62422338,41.87380609,-87.65585509,41.99347703
170313206002000,170311402001005,4,0,1,3,1,0,0,0,4,20190825,3.0,-87.62422338,41.87380609,-87.71163336,41.97258032
170313206002000,170313206001008,10,0,4,0,0,10,0,0,10,20190825,6.0,-87.62422338,41.87380609,-87.62452381,41.86841365
170313206002000,170313206001011,4,0,2,0,1,3,0,0,4,20190825,2.0,-87.62422338,41.87380609,-87.62703831,41.86834982
170313206002000,170313206002005,5,0,3,0,0,5,0,0,5,20190825,2.0,-87.62422338,41.87380609,-87.62713292,41.87245685
170313206002000,170318390001004,4,0,1,1,1,2,0,0,4,20190825,3.0,-87.62422338,41.87380609,-87.63283776,41.8733289
170313301004011,170313301002005,4,2,1,0,2,2,0,0,4,20190825,1.0,-87.61644713,41.86602133,-87.62437372,41.85903968
170313301004017,170313301002005,4,0,2,1,1,2,0,0,4,20190825,2.0,-87.61626819,41.86277591,-87.62437372,41.85903968
170313301004017,170317404003012,4,0,0,0,3,1,0,0,4,20190825,4.0,-87.61626819,41.86277591,-87.72987461,41.68740614
170313301004017,170318425001001,4,1,2,1,3,0,0,0,4,20190825,1.0,-87.61626819,41.86277591,-87.61684206,41.77884221
170313301004069,170313301004021,4,1,1,1,1,2,0,0,4,20190825,2.0,-87.61281071,41.85085777,-87.62012458,41.85880493
170313802002000,170313802002000,4,1,3,1,0,3,2,0,2,20190825,0.0,-87.61485312,41.82075579,-87.61485312,41.82075579
170313802002000,170313802002005,4,1,2,0,1,3,3,0,1,20190825,1.0,-87.61485312,41.82075579,-87.6156137,41.81968945
170314106002002,170314106001004,5,3,0,4,1,0,0,0,5,20190825,2.0,-87.59877272,41.79645508,-87.60092709,41.80013262
170314106002008,170314106001002,4,1,0,4,0,0,0,0,4,20190825,3.0,-87.59886192,41.79520777,-87.59897472,41.80016442
170314106002008,170314106001003,4,1,1,3,1,0,0,0,4,20190825,2.0,-87.59886192,41.79520777,-87.60013007,41.80015102
170314106002008,170314106002001,6,1,0,5,1,0,0,0,6,20190825,5.0,-87.59886192,41.79520777,-87.59773778,41.79724883
170314106002008,170314106002002,4,1,0,3,0,1,0,0,4,20190825,3.0,-87.59886192,41.79520777,-87.59877272,41.79645508
170314108001005,170313907003006,5,1,0,3,2,0,0,0,5,20190825,4.0,-87.58842971,41.79937836,-87.58455182,41.80317774
170314109003008,170314101002006,5,0,0,0,0,5,0,0,5,20190825,5.0,-87.58181877,41.79674781,-87.58528392,41.80101762
170314201001011,170318392002024,4,0,1,1,3,0,0,0,4,20190825,3.0,-87.58847348,41.78454219,-87.62255076,41.84014425
170314314001002,170314314001000,5,0,4,5,0,0,0,0,5,20190825,1.0,-87.56179794,41.76215063,-87.55912765,41.76371859
170314503004005,170313504001007,7,0,0,7,0,0,0,0,7,20190825,7.0,-87.58494051,41.73919916,-87.62756682,41.84064291
170314503004005,170313511001002,4,0,0,4,0,0,0,0,4,20190825,4.0,-87.58494051,41.73919916,-87.61532640000001,41.82794757
170314503004005,170314201001011,4,0,3,4,0,0,0,0,4,20190825,1.0,-87.58494051,41.73919916,-87.58847348,41.78454219
170314503004005,170315103004001,4,0,1,2,2,0,0,0,4,20190825,3.0,-87.58494051,41.73919916,-87.57266170000001,41.71703003
170314503004005,170318343005002,6,0,6,6,0,0,0,0,6,20190825,0.0,-87.58494051,41.73919916,-87.59531041,41.74211501
170314503004005,170318425001001,6,1,0,6,0,0,0,0,6,20190825,5.0,-87.58494051,41.73919916,-87.61684206,41.77884221
170314701002000,170313504001007,4,2,0,0,4,0,0,4,0,20190825,2.0,-87.59593394,41.73494849,-87.62756682,41.84064291
170314701002000,170313511001000,4,3,0,1,3,0,0,4,0,20190825,1.0,-87.59593394,41.73494849,-87.61558183,41.82982062
170314701002000,170313511001002,4,2,0,0,4,0,0,4,0,20190825,2.0,-87.59593394,41.73494849,-87.61532640000001,41.82794757
170314701002000,170315103004000,4,2,0,1,2,1,0,3,1,20190825,2.0,-87.59593394,41.73494849,-87.57030536,41.71708562
170314701002000,170315401011001,5,1,0,2,3,0,0,4,1,20190825,4.0,-87.59593394,41.73494849,-87.60655041,41.65540672
170314701002000,170318361003002,6,1,2,0,6,0,0,6,0,20190825,3.0,-87.59593394,41.73494849,-87.61691829,41.80026338
170314910002033,170318392002024,4,0,0,3,1,0,0,0,4,20190825,4.0,-87.62428878,41.69287905,-87.62255076,41.84014425
170314913001000,170315401021053,4,0,2,0,4,0,0,0,4,20190825,2.0,-87.62443655,41.69233309,-87.61431699,41.65758693
170314913001000,170315401022013,4,0,2,0,4,0,0,0,4,20190825,2.0,-87.62443655,41.69233309,-87.59978102,41.65796807
170315301001001,170316812004002,4,1,2,0,4,0,4,0,0,20190825,1.0,-87.61466028,41.68470549,-87.64213135,41.77160256
170315805023031,170315808001013,4,1,0,1,3,0,0,0,4,20190825,3.0,-87.70397259999999,41.81585374,-87.68694496,41.80953871
170316202001001,170316202002007,4,1,1,2,2,0,0,1,3,20190825,2.0,-87.72445314,41.79618888,-87.73402494,41.795607000000004
170316303002035,170318425001011,6,1,1,6,0,0,0,0,6,20190825,4.0,-87.70539846,41.793715,-87.61669076,41.77491861
170316303002035,170318435001023,4,1,1,0,4,0,0,0,4,20190825,2.0,-87.70539846,41.793715,-87.69756609,41.84098347
170316505003032,170315204004015,4,0,2,0,1,3,4,0,0,20190825,2.0,-87.73035615,41.75770828,-87.53316875,41.70363872
170317608011001,170317608011017,4,1,0,0,1,3,1,0,3,20190825,3.0,-87.8452686,41.98627257,-87.84401478,41.97869174
170317608011012,170317608011017,7,1,1,4,2,1,0,2,5,20190825,5.0,-87.84412388,41.98240748,-87.84401478,41.97869174
170317608011012,170317608011018,4,1,0,1,2,1,0,3,1,20190825,3.0,-87.84412388,41.98240748,-87.84397105,41.97780271
170317608011012,170317608012014,4,0,2,0,2,2,0,3,1,20190825,2.0,-87.84412388,41.98240748,-87.84029975,41.97788347
170317608012005,170317608011017,13,5,2,1,2,10,0,1,12,20190825,6.0,-87.83983833,41.98228336,-87.84401478,41.97869174
170317608012005,170317608012006,6,2,1,1,1,4,0,2,4,20190825,3.0,-87.83983833,41.98228336,-87.83807099,41.98064054
170317608012005,170317608012013,5,1,0,1,2,2,0,1,4,20190825,4.0,-87.83983833,41.98228336,-87.84029256,41.97878936
170317608012005,170317608033000,4,2,0,1,3,0,0,0,4,20190825,2.0,-87.83983833,41.98228336,-87.84026769,41.97639922
170318306004004,170310205001000,4,1,2,0,0,4,4,0,0,20190825,1.0,-87.67692074,42.00166877,-87.67826313,41.99906319
170318306004004,170310205003001,4,0,2,0,0,4,4,0,0,20190825,2.0,-87.67692074,42.00166877,-87.68059775,42.00290259
170318307004004,170310315023000,4,2,0,1,3,0,0,2,2,20190825,2.0,-87.65676218,41.96324071,-87.65119719,41.96499079
170318307004004,170318307001002,4,1,1,1,3,0,0,2,2,20190825,2.0,-87.65676218,41.96324071,-87.65651729999999,41.95657374
170318309003007,170310609004002,5,4,0,0,2,3,0,5,0,20190825,1.0,-87.69207525,41.93167438,-87.64359549,41.94804473
170318309003007,170310634001002,5,5,0,0,0,5,0,5,0,20190825,0.0,-87.69207525,41.93167438,-87.64724107,41.93424751
170318309003007,170310701023000,7,3,0,0,0,7,0,7,0,20190825,4.0,-87.69207525,41.93167438,-87.64252304,41.93134601
170318309003007,170312801002011,4,2,0,0,0,4,0,4,0,20190825,2.0,-87.69207525,41.93167438,-87.64489938,41.88379237
170318323001000,170310701023000,4,1,0,0,2,2,0,0,4,20190825,3.0,-87.67307924,41.92295764,-87.64252304,41.93134601
170318323001000,170312406001005,4,2,2,0,4,0,0,0,4,20190825,0.0,-87.67307924,41.92295764,-87.68790011,41.91303996
170318323001000,170312819001029,4,0,0,0,0,4,0,0,4,20190825,4.0,-87.67307924,41.92295764,-87.64424878,41.8770299
170318325002050,170310605001002,4,0,0,0,3,1,0,0,4,20190825,4.0,-87.65852608,41.91770119,-87.66278894,41.95353558
170318326002017,170310706001007,4,4,0,0,0,4,0,4,0,20190825,0.0,-87.65717049,41.91509401,-87.66469644,41.93038568
170318329001013,170318391002022,4,2,0,0,0,4,4,0,0,20190825,2.0,-87.66297293,41.87312495,-87.63022305,41.87629482
170318330002003,170310802011002,5,2,0,0,0,5,0,0,5,20190825,3.0,-87.66361553,41.88842992,-87.63222856,41.9089
170318330002003,170313301003000,5,3,0,0,0,5,0,0,5,20190825,2.0,-87.66361553,41.88842992,-87.62121705,41.86601733
170318330002003,170313907001008,4,4,0,0,0,4,0,0,4,20190825,0.0,-87.66361553,41.88842992,-87.58669104,41.80660689
170318345001006,170318309001002,4,0,0,0,1,3,0,0,4,20190825,4.0,-87.62719359,41.79046574,-87.68741856,41.93407186
170318362001009,170310103002000,5,0,0,0,0,5,0,0,5,20190825,5.0,-87.60285642,41.78936747,-87.66394669,42.01806901
170318362001009,170310104003006,6,0,0,1,2,3,0,0,6,20190825,6.0,-87.60285642,41.78936747,-87.65819341,42.00021952
170318362001009,170310105022000,4,0,0,0,0,4,0,0,4,20190825,4.0,-87.60285642,41.78936747,-87.66148094,42.00614772
170318362001009,170310105032007,5,0,0,1,1,3,0,0,5,20190825,5.0,-87.60285642,41.78936747,-87.66242209,42.00112662
170318362001009,170310106001009,4,0,0,0,0,4,0,0,4,20190825,4.0,-87.60285642,41.78936747,-87.66887334,42.00571073
170318362001009,170310201002001,5,0,0,0,0,5,0,0,5,20190825,5.0,-87.60285642,41.78936747,-87.68581906,42.01698809
170318362001009,170310209021013,5,1,1,0,1,4,0,0,5,20190825,3.0,-87.60285642,41.78936747,-87.67634189,41.99383937
170318362001009,170310301014002,6,2,1,0,0,6,0,0,6,20190825,3.0,-87.60285642,41.78936747,-87.65498213,41.99097142
170318362001009,170310301041005,7,1,0,1,1,5,0,0,7,20190825,6.0,-87.60285642,41.78936747,-87.65811476,41.99734558
170318362001009,170310306013003,4,1,1,0,1,3,0,0,4,20190825,2.0,-87.60285642,41.78936747,-87.65497192,41.987640999999996
170318362001009,170310306031001,4,0,1,0,1,3,0,0,4,20190825,3.0,-87.60285642,41.78936747,-87.65769236,41.98457781
170318362001009,170310307011000,4,0,0,0,1,3,0,0,4,20190825,4.0,-87.60285642,41.78936747,-87.65623955,41.98277338
170318362001009,170310307022000,4,0,0,0,0,4,0,0,4,20190825,4.0,-87.60285642,41.78936747,-87.65491446,41.98148518
170318362001009,170310307061007,5,1,0,0,1,4,0,0,5,20190825,4.0,-87.60285642,41.78936747,-87.65492512,41.98174835
170318362001009,170310307061009,5,0,1,1,0,4,0,0,5,20190825,4.0,-87.60285642,41.78936747,-87.65453459999999,41.97904302
